Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,med_household_income,total_pop,race_white,race_black,race_native,race_asian,race_pi,other_race,mixed_race,workers_over16,commute_car,drive_alone,commute_carpool,public_transport,commute_motorcyle,commute_bicycle,commute_walk,commute_other,commute_wfh,avg_commute_min,pop_density,area_land
06037115301,14000US06037115301,Census Tract 1153.01,"Census Tract 1153.01, Los Angeles County, California",ca,140,00,ACSSF,0003978,06,037,115301,94615,4600,2760,304,11,1042,0,292,191,2131,1765,1598,167,119,0,31,27,51,138,31,7346.192,0.626174716
06037115302,14000US06037115302,Census Tract 1153.02,"Census Tract 1153.02, Los Angeles County, California",ca,140,00,ACSSF,0003979,06,037,115302,46544,4132,2175,278,12,448,0,1171,48,1913,1458,1279,179,195,0,32,68,81,79,29,12847.6,0.321616548
06037115401,14000US06037115401,Census Tract 1154.01,"Census Tract 1154.01, Los Angeles County, California",ca,140,00,ACSSF,0003980,06,037,115401,61483,6219,3722,308,0,801,6,1277,105,2969,2563,2260,303,127,5,0,50,102,122,31,8454.475,0.735586806
06037115403,14000US06037115403,Census Tract 1154.03,"Census Tract 1154.03, Los Angeles County, California",ca,140,00,ACSSF,0003981,06,037,115403,52500,3722,1696,256,0,562,0,990,218,1711,1380,1194,186,143,0,14,34,55,85,34,13698.09,0.271716703
06037115404,14000US06037115404,Census Tract 1154.04,"Census Tract 1154.04, Los Angeles County, California",ca,140,00,ACSSF,0003982,06,037,115404,63659,2926,1406,281,29,395,41,623,151,1406,1057,965,92,110,1,0,14,125,99,26,8005.841,0.365483161
06037117101,14000US06037117101,Census Tract 1171.01,"Census Tract 1171.01, Los Angeles County, California",ca,140,00,ACSSF,0003983,06,037,117101,79005,5115,1036,215,0,1991,0,1563,310,2624,2267,1852,415,147,0,2,49,68,91,31,17164.51,0.297998678
06037117102,14000US06037117102,Census Tract 1171.02,"Census Tract 1171.02, Los Angeles County, California",ca,140,00,ACSSF,0003984,06,037,117102,62643,2839,1620,47,9,210,0,892,61,1389,1264,1141,123,41,0,0,10,17,57,33,7120.264,0.398721152
06037117201,14000US06037117201,Census Tract 1172.01,"Census Tract 1172.01, Los Angeles County, California",ca,140,00,ACSSF,0003985,06,037,117201,55750,4785,2148,91,0,686,0,1595,265,1780,1508,1376,132,126,0,0,17,117,12,28,15654.7,0.305658945
06037117202,14000US06037117202,Census Tract 1172.02,"Census Tract 1172.02, Los Angeles County, California",ca,140,00,ACSSF,0003986,06,037,117202,79464,2577,1211,228,28,737,0,229,144,1098,985,884,101,17,0,0,0,51,45,35,3679.64,0.70034031
06037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,00,ACSSF,0003987,06,037,117301,95391,4005,2241,90,0,723,0,675,276,2072,1808,1662,146,90,9,0,0,13,152,37,7788.014,0.514251803
06037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,00,ACSSF,0003988,06,037,117302,95303,5335,3256,512,14,939,132,362,120,2408,2087,1864,223,108,0,0,8,48,157,34,6734.288,0.792214481
06037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,00,ACSSF,0003989,06,037,117303,81517,3578,1788,159,2,564,0,951,114,1685,1465,1372,93,73,0,3,22,39,83,35,5146.622,0.69521326
06037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,00,ACSSF,0003990,06,037,117404,85448,4729,2686,79,10,526,0,1304,124,2410,2058,1773,285,77,0,0,0,79,196,31,6936.844,0.681722077
06037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,00,ACSSF,0003991,06,037,117405,36582,3723,1249,63,0,105,0,2297,9,1652,1300,1233,67,208,0,0,54,84,6,27,47774.54,0.077928546
06037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,00,ACSSF,0003992,06,037,117407,28512,4064,718,38,11,89,0,3203,5,1499,1026,870,156,242,0,11,84,102,34,33,53072.24,0.076574872
06037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,00,ACSSF,0003993,06,037,117408,34630,3333,1022,338,0,233,0,1678,62,1384,1090,934,156,149,0,0,37,108,0,31,22927.37,0.145372102
06037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,00,ACSSF,0003994,06,037,117510,42432,4340,1125,145,0,320,0,2668,82,1749,1368,1133,235,279,0,0,41,36,25,36,34001.07,0.127643062
06037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,00,ACSSF,0003995,06,037,117520,37375,4133,1030,263,0,303,0,2409,128,1839,1472,1226,246,288,0,0,41,27,11,31,33275.89,0.12420405
06037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,00,ACSSF,0003996,06,037,117530,51875,6864,2136,122,0,819,62,3612,113,3323,2852,2414,438,253,0,14,84,66,54,38,32646.79,0.210250395
06037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,00,ACSSF,0003997,06,037,119001,76932,4329,2265,1,8,671,0,1260,124,2067,1807,1607,200,193,4,18,4,0,41,36,11028.02,0.392545448
06037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,00,ACSSF,0003998,06,037,119002,79846,8052,5063,168,0,643,0,1855,323,3993,3547,2975,572,71,0,51,2,151,171,31,12377.9,0.650514211
06037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,00,ACSSF,0003999,06,037,119201,74012,4289,2898,1,38,292,0,989,71,1910,1722,1474,248,103,0,0,0,45,40,30,11725.64,0.365779687
06037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,00,ACSSF,0004000,06,037,119202,64196,4723,1961,38,99,295,0,2281,49,2244,2036,1721,315,147,0,0,32,16,13,30,12753.67,0.370324882
06037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,00,ACSSF,0004001,06,037,119310,47049,4085,2069,157,24,620,0,1175,40,2054,1788,1602,186,192,0,6,51,0,17,34,24888.21,0.164133965
06037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,00,ACSSF,0004002,06,037,119320,63375,4761,1277,310,0,872,0,2205,97,2457,2179,1930,249,138,0,42,0,18,80,34,25349.44,0.18781477
06037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,00,ACSSF,0004003,06,037,119340,29891,4032,1772,176,17,48,0,2019,0,1774,1185,963,222,402,10,0,115,54,8,33,85492.57,0.047161995
06037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,00,ACSSF,0004004,06,037,119341,47778,2877,1165,82,0,729,0,864,37,1393,1154,991,163,109,4,10,18,66,32,35,22831.41,0.126010622
06037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,00,ACSSF,0004005,06,037,119342,52083,3092,1422,66,0,403,0,1171,30,1493,1224,994,230,190,0,0,18,27,34,34,36550.8,0.0845946
06037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,00,ACSSF,0004006,06,037,119400,81711,5426,3048,47,0,458,0,1691,182,2504,2328,1995,333,144,0,29,3,0,0,31,12578.01,0.431387713
06037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,00,ACSSF,0004007,06,037,119700,79986,5076,2998,185,0,1164,0,633,96,2599,2322,1916,406,161,0,17,27,0,72,29,10201.8,0.497559448
06037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,00,ACSSF,0004008,06,037,119800,74906,6130,3305,87,0,868,0,1773,97,3196,2967,2597,370,116,0,37,23,34,19,31,12843.86,0.477270937
06037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,00,ACSSF,0004009,06,037,119900,74183,4998,1966,24,45,1161,0,1802,0,2511,2150,1896,254,100,0,15,103,0,143,31,12302.5,0.406259025
06037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,00,ACSSF,0004010,06,037,120010,50500,2701,933,81,0,286,0,1337,64,1358,1145,1015,130,125,0,0,38,5,45,34,12627.77,0.213893655
06037120020,14000US06037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",ca,140,00,ACSSF,0004011,06,037,120020,32551,3853,1113,220,0,699,0,1798,23,1802,1267,1029,238,255,0,0,229,51,0,26,18562.79,0.207565827
06037120030,14000US06037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",ca,140,00,ACSSF,0004012,06,037,120030,27162,2683,1014,58,0,136,0,1475,0,1122,740,572,168,230,0,40,68,20,24,29,19376.94,0.138463576
06037120103,14000US06037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",ca,140,00,ACSSF,0004013,06,037,120103,28073,3399,1130,99,0,98,0,2043,29,1332,849,626,223,268,6,0,62,83,64,30,63575.54,0.053463954
06037120104,14000US06037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",ca,140,00,ACSSF,0004014,06,037,120104,36375,2236,929,192,40,358,10,663,44,1134,769,703,66,239,0,0,94,0,32,34,12759.12,0.175247144
06037120105,14000US06037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",ca,140,00,ACSSF,0004015,06,037,120105,32202,2872,1052,43,30,484,0,1238,25,1143,972,821,151,101,9,5,25,0,31,33,13501.91,0.212710638
06037120106,14000US06037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",ca,140,00,ACSSF,0004016,06,037,120106,31897,4663,2031,88,13,389,0,2083,59,1902,1340,1099,241,366,0,0,119,6,71,37,58661.79,0.079489557
06037120107,14000US06037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",ca,140,00,ACSSF,0004017,06,037,120107,27986,3703,1410,83,24,218,6,1927,35,1457,1010,824,186,229,0,11,149,52,6,32,47374.48,0.078164455
06037120108,14000US06037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",ca,140,00,ACSSF,0004018,06,037,120108,36707,4754,2103,152,94,206,21,2142,36,2252,1901,1610,291,161,0,19,42,55,74,32,32708.19,0.145345847
06037120300,14000US06037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",ca,140,00,ACSSF,0004019,06,037,120300,67241,5190,1975,62,104,1120,11,1728,190,2500,2283,2086,197,105,8,0,29,23,52,31,7821.231,0.663578364
06037120400,14000US06037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",ca,140,00,ACSSF,0004020,06,037,120400,51554,6664,2968,317,0,1327,0,1830,222,3277,2976,2693,283,108,0,0,0,121,72,27,16193.74,0.411516965
06037121010,14000US06037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",ca,140,00,ACSSF,0004021,06,037,121010,64135,4901,2341,131,59,750,0,1578,42,2304,2182,1826,356,69,7,0,30,16,0,35,6577.593,0.745105383
06037121020,14000US06037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",ca,140,00,ACSSF,0004022,06,037,121020,50685,3617,2061,102,0,496,0,900,58,1773,1458,1318,140,133,20,31,0,69,62,31,11361.7,0.318350124
06037121101,14000US06037121101,Census Tract 1211.01,"Census Tract 1211.01, Los Angeles County, California",ca,140,00,ACSSF,0004023,06,037,121101,50833,2900,1893,33,32,224,0,642,76,1446,1253,1082,171,68,0,0,53,15,57,30,15904.57,0.182337524
06037121102,14000US06037121102,Census Tract 1211.02,"Census Tract 1211.02, Los Angeles County, California",ca,140,00,ACSSF,0004024,06,037,121102,46628,2724,2297,0,5,90,0,273,59,1285,1068,861,207,79,0,0,15,7,116,29,946.0164,2.879442685
06037121210,14000US06037121210,Census Tract 1212.10,"Census Tract 1212.10, Los Angeles County, California",ca,140,00,ACSSF,0004025,06,037,121210,62109,3066,1581,111,29,576,0,700,69,1309,1190,1008,182,74,0,0,0,22,23,33,3975.689,0.771186971
06037121221,14000US06037121221,Census Tract 1212.21,"Census Tract 1212.21, Los Angeles County, California",ca,140,00,ACSSF,0004026,06,037,121221,60278,2402,1758,0,0,59,0,552,33,1106,1039,787,252,42,0,0,0,16,9,28,12337.02,0.194698585
06037121222,14000US06037121222,Census Tract 1212.22,"Census Tract 1212.22, Los Angeles County, California",ca,140,00,ACSSF,0004027,06,037,121222,48883,5378,3855,75,7,322,0,989,130,2168,1760,1443,317,296,0,0,11,31,70,30,10434.33,0.515413971
06037121600,14000US06037121600,Census Tract 1216,"Census Tract 1216, Los Angeles County, California",ca,140,00,ACSSF,0004028,06,037,121600,78750,2542,1572,37,5,636,0,239,53,1246,1132,1030,102,55,0,4,0,0,55,36,5777.753,0.439963428
06037121801,14000US06037121801,Census Tract 1218.01,"Census Tract 1218.01, Los Angeles County, California",ca,140,00,ACSSF,0004029,06,037,121801,34628,2999,1472,144,0,179,0,1072,132,1355,1114,914,200,120,0,0,37,42,42,33,15992.52,0.187525193
06037121802,14000US06037121802,Census Tract 1218.02,"Census Tract 1218.02, Los Angeles County, California",ca,140,00,ACSSF,0004030,06,037,121802,64293,3249,2126,119,82,234,1,584,103,1173,1031,878,153,91,0,0,9,0,42,34,8851.293,0.367065021
06037121900,14000US06037121900,Census Tract 1219,"Census Tract 1219, Los Angeles County, California",ca,140,00,ACSSF,0004031,06,037,121900,52708,3657,2698,80,0,172,0,546,161,1675,1479,1344,135,84,0,0,46,0,66,30,5612.742,0.651553212
06037122000,14000US06037122000,Census Tract 1220,"Census Tract 1220, Los Angeles County, California",ca,140,00,ACSSF,0004032,06,037,122000,72715,6287,4197,177,10,669,0,1026,208,2828,2657,2513,144,45,33,16,21,0,56,28,5654.375,1.111882372
06037122120,14000US06037122120,Census Tract 1221.20,"Census Tract 1221.20, Los Angeles County, California",ca,140,00,ACSSF,0004033,06,037,122120,54722,4616,3067,1,189,159,0,924,276,2033,1910,1653,257,44,0,23,0,10,46,27,16608.76,0.277925612
06037122121,14000US06037122121,Census Tract 1221.21,"Census Tract 1221.21, Los Angeles County, California",ca,140,00,ACSSF,0004034,06,037,122121,49318,2593,1833,108,10,216,12,321,93,1242,1069,982,87,125,0,2,16,0,30,28,16302.16,0.159058652
06037122122,14000US06037122122,Census Tract 1221.22,"Census Tract 1221.22, Los Angeles County, California",ca,140,00,ACSSF,0004035,06,037,122122,40156,2652,1860,21,37,26,0,708,0,948,799,687,112,97,0,0,18,15,19,26,6751.974,0.392774021
06037122200,14000US06037122200,Census Tract 1222,"Census Tract 1222, Los Angeles County, California",ca,140,00,ACSSF,0004036,06,037,122200,58818,3739,2897,18,0,132,0,607,85,1647,1489,1209,280,83,4,0,34,6,31,30,5680.265,0.658243976
06037122410,14000US06037122410,Census Tract 1224.10,"Census Tract 1224.10, Los Angeles County, California",ca,140,00,ACSSF,0004037,06,037,122410,31397,3588,2253,120,182,130,0,880,23,1361,1174,992,182,51,0,12,38,0,86,31,13144.12,0.272973852
06037122420,14000US06037122420,Census Tract 1224.20,"Census Tract 1224.20, Los Angeles County, California",ca,140,00,ACSSF,0004038,06,037,122420,42000,4381,2507,64,0,313,0,1468,29,2127,1760,1531,229,252,0,0,38,0,77,30,13152.33,0.33309691
06037123010,14000US06037123010,Census Tract 1230.10,"Census Tract 1230.10, Los Angeles County, California",ca,140,00,ACSSF,0004039,06,037,123010,32768,3959,3365,94,0,40,16,337,107,1630,1267,1044,223,219,11,0,64,34,35,34,10093.79,0.392221508
06037123020,14000US06037123020,Census Tract 1230.20,"Census Tract 1230.20, Los Angeles County, California",ca,140,00,ACSSF,0004040,06,037,123020,51042,3343,2191,42,5,150,0,745,210,1552,1369,1216,153,107,0,0,7,4,65,32,15306.98,0.218397151
06037123103,14000US06037123103,Census Tract 1231.03,"Census Tract 1231.03, Los Angeles County, California",ca,140,00,ACSSF,0004041,06,037,123103,45000,3883,2551,243,0,464,0,468,157,2005,1705,1589,116,222,0,5,0,0,73,29,11162.44,0.347863002
06037123104,14000US06037123104,Census Tract 1231.04,"Census Tract 1231.04, Los Angeles County, California",ca,140,00,ACSSF,0004042,06,037,123104,43012,4537,2883,142,0,289,0,1173,50,2056,1762,1612,150,63,9,0,72,30,120,25,15032.47,0.301813367
06037123203,14000US06037123203,Census Tract 1232.03,"Census Tract 1232.03, Los Angeles County, California",ca,140,00,ACSSF,0004043,06,037,123203,39454,3880,2168,378,0,8,72,1124,130,1584,1300,1210,90,162,0,21,36,38,27,28,17216.03,0.225371314
06037123204,14000US06037123204,Census Tract 1232.04,"Census Tract 1232.04, Los Angeles County, California",ca,140,00,ACSSF,0004044,06,037,123204,39970,3004,1483,168,24,157,0,1104,68,1429,1187,1109,78,114,0,5,42,16,65,30,23998.09,0.125176642
06037123205,14000US06037123205,Census Tract 1232.05,"Census Tract 1232.05, Los Angeles County, California",ca,140,00,ACSSF,0004045,06,037,123205,46295,2615,1864,108,11,46,0,551,35,1257,1058,899,159,68,0,4,14,37,76,30,8938.254,0.292562745
06037123206,14000US06037123206,Census Tract 1232.06,"Census Tract 1232.06, Los Angeles County, California",ca,140,00,ACSSF,0004046,06,037,123206,34458,2638,1540,18,0,32,0,967,81,1272,997,933,64,164,0,0,20,13,78,31,11333.5,0.23276131
06037123301,14000US06037123301,Census Tract 1233.01,"Census Tract 1233.01, Los Angeles County, California",ca,140,00,ACSSF,0004047,06,037,123301,60144,4356,2300,152,0,934,0,673,297,2517,2106,1887,219,229,0,0,79,0,103,35,8655.236,0.503279166
06037123303,14000US06037123303,Census Tract 1233.03,"Census Tract 1233.03, Los Angeles County, California",ca,140,00,ACSSF,0004048,06,037,123303,40700,2987,2063,33,0,262,0,515,114,1335,1141,1017,124,52,0,6,54,9,73,31,12213.84,0.244558662
06037123304,14000US06037123304,Census Tract 1233.04,"Census Tract 1233.04, Los Angeles County, California",ca,140,00,ACSSF,0004049,06,037,123304,37935,4348,3033,97,178,317,0,595,128,1752,1494,1358,136,170,0,12,25,21,30,30,12810.24,0.339415858
06037123410,14000US06037123410,Census Tract 1234.10,"Census Tract 1234.10, Los Angeles County, California",ca,140,00,ACSSF,0004050,06,037,123410,52500,4249,2978,77,0,184,55,926,29,1994,1610,1407,203,143,0,51,75,73,42,30,22517.49,0.188697785
06037123420,14000US06037123420,Census Tract 1234.20,"Census Tract 1234.20, Los Angeles County, California",ca,140,00,ACSSF,0004051,06,037,123420,43290,4359,3001,287,0,300,0,744,27,2074,1862,1758,104,75,0,0,18,3,116,30,14500.13,0.300617995
06037123510,14000US06037123510,Census Tract 1235.10,"Census Tract 1235.10, Los Angeles County, California",ca,140,00,ACSSF,0004052,06,037,123510,47292,4913,2524,123,59,244,0,1772,191,2383,2079,1762,317,179,0,0,10,48,67,34,16141.59,0.304368978
06037123520,14000US06037123520,Census Tract 1235.20,"Census Tract 1235.20, Los Angeles County, California",ca,140,00,ACSSF,0004053,06,037,123520,53098,2888,1947,58,92,76,0,549,166,1277,1035,900,135,136,14,0,26,7,59,32,14896.31,0.193873485
06037123601,14000US06037123601,Census Tract 1236.01,"Census Tract 1236.01, Los Angeles County, California",ca,140,00,ACSSF,0004054,06,037,123601,54283,4741,3616,237,0,133,0,688,67,2405,1961,1801,160,203,46,0,17,34,144,31,8163.091,0.58078493
06037123602,14000US06037123602,Census Tract 1236.02,"Census Tract 1236.02, Los Angeles County, California",ca,140,00,ACSSF,0004055,06,037,123602,55641,3664,2458,338,0,124,0,706,38,2008,1581,1359,222,157,0,8,31,18,213,35,10228.72,0.358207065
